eatery_adddress eatery_cost eatery_cuisine eatery_id eatery_name eatery_F_M_Station  eatery_S_M_Station  eatery_highlights eatery_buffet_price eatery_buffet_details eatery_photos eatery_should_order eatery_popular_reviews eatery_trending eatery_opening_hours eatery_coordinates eatery_rating  eatery_wishlists eatery_title eatery_url converted_epoch eatery_id review_likes review_summary review_text review_time review_url scraped_epoch user_followers user_id user_name user_reviews user_url
     distance name distance name          rating votes              
 Costfor2:Rs.4000 "Middle Eastern, Moroccan" 301045 "Zerzura - Clarion Collection - Qutab" "2.5 km" "Hauz Khas Metro Station" "3.1 km" "Malviya Nagar Metro Station" "[u'No Home Delivery', u'Dine-In Available', u'Serves Non Veg', u'Serves Alcohol', u'Air Conditioned', u'Wifi Available', u'Lounge']"   True  37 "[u'Outdoor Seating']" "12 Noon to 1 AM" 28.5383340000,77.1883370000 3.5 "582 votes" Good 720 https://www.zomato.com/ncr/zerzura-clarion-collection-qutab-qutab-institutional-area-delhi  301045
                      1409570584 5404571a0d0cee7038de44f1 1611626 2810991 31 "Suhail Sameer" https://www.zomato.com/users/suhail-sameer-1611626 "The kind of place I usually love. Open air section, lots of dark wood furniture, lots of white around and nicely (dim yet not dingy) lit. And food from middle east/ Morocco. Good music, sometime live performances. wonderful place. Some items on the menu are also great, esp the grape spinach salad. Overall food consistency needs to improve, but the place more than makes up for any shortfall in that department." 301045 "2014-09-01 13:54:42" 35 "Very Good" https://www.zomato.com/review/XnemDl  1409559882.0
                      1409570584 5404571b0d0cee7038de44f2 858008 2790781 0 "Anant Agarwal" https://www.zomato.com/users/anant-agarwal-858008 "YOU GUYS SHOULD SHUT DOWN YOUR PLACE !!!TEACH your ILLITERATE WAITERS the basic skills of Waitering.I believe that even a 1 starter or a 2 starter restaurants would have a better trained and educated waiters over there. They LIE TO YOUR FACE so confidently as if we are stupid people sitting in front of them and ordering. Also not to forget about the basic essence of restaurant should be the food, your place have AWFULLY TASTELESS FOOD. The food that we ordered took ALMOST AN HOUR to be served and it was cold and tasted ridiculous." 301045 "2014-08-31 19:45:01" 1 Poor https://www.zomato.com/review/qvednY  1409494501.0
                      1409570584 5404571b0d0cee7038de44f3 5188691 2781601 0 "Rishabh Anoop Roy" https://www.zomato.com/users/rishabh-anoop-roy-5188691 "it was a while that zerzura was in my bucket list and finally the day I visited it arrived yesterday was looking for a place to dine on Saturday night the place is nicely maintained and spacious ambiance, decor music is al perfect and looking at the price, taste ant the name the quality check for dishes being served should be their priority" 301045 "2014-08-31 14:51:51" 2 Good https://www.zomato.com/review/rnnxrB  1409476911.0
                      1409570584 5404571b0d0cee7038de44f4 395299 2778841 44 "Prashant Vijay" https://www.zomato.com/users/prashant-vijay-395299 "Terrible service, uncaring staff, best to stay away.Called and made a reservation for their Sunday brunch. Arrived at restaurant, and they seated us at a really uncomfortable table. Moved to a slightly less uncomfortable table (in one case the chair was too low, in the other case, you couldn't put your legs under the table, and kept banging your knees).No wait staff came to us, so after a few minutes we beckoned someone over to ask for water.Asked about the buffet, and we were told that only the main course is a buffet.We asked about wine and heard a mumbled response. It was the name of the label. Waiter didn't have any knowledge if it was red or white or the type of grape.He disappeared, grumbling and the bartender came up few minutes and showed us the wine bottles.He left after taking our order and again we waited for 5 minutes and finally had to ask the waiter over again to figure out how to get any food. Note we still hadn't even got water after...read more" 301045 "2014-08-31 13:31:53" 1  https://www.zomato.com/review/ZMMvpm  1409472113.0
                      1409570584 5404571b0d0cee7038de44f5 864960 2671261 8 "Mayura Mathur" https://www.zomato.com/users/mayura-mathur-864960 "Nestled in the quite environs of the Qutub Institutional Area, Zerzura at the Clarion Collection is perfect party retreat for Delhities. Bright colours and yellow lights give it a Middle Eastern spirit.Although kebabs are their specialty, the multi-cuisine restaurant has a lot more to offer -- from sandwiches and shawarma tomezze as well as an entire menu of tagine's and Middle Eastern and Moroccan main course delights. You can also try some tapas with your drinks over the bar counter.The outdoors, an air-conditioned space, has two gazebos. Plus, there is a semi-private area for a large group: sanctuary with a glass roof giving you a view of the sky and greenery around.Yum factorMultiple varieties of mouth-watering kebabs in fish, chicken and lamb options. Kebab Tabei, one of Zerzura's specialties, is rustic. Served in its cooking pan, teamed with tomato chunks and burnt whole garlic, the succulent flavours promise you a delightful gastronomic...read more" 301045 "2014-08-27 15:15:04" 24  https://www.zomato.com/review/pvwZLn  1409132704.0
                      1409570584 5404571b0d0cee7038de44f6 5151061 2621741 0 "Sonia Kapil" https://www.zomato.com/users/sonia-kapil-5151061 "Zero rating...... Dingy n pathetic place.... Nt a place worth visiting" 301045 "2014-08-25 16:42:38" 1 Poor https://www.zomato.com/review/ZPAvAP  1408965158.0
                      1409570584 5404571b0d0cee7038de44f7 335579 2613291 5 "Vinit Bansal" https://www.zomato.com/users/vinit-bansal-335579 "Went there on a Wednesday night and stuck around to watch belly dancing. As a group of friends, we thoroughly enjoyed the dance performances. I also loved the airconditioned outdoor seating and the overall ambience of the place. However, the average food and an understocked bar left a lot to be desired." 301045 "2014-08-25 11:16:55" 6 Average https://www.zomato.com/review/XBzaOm  1408945615.0
                      1409570584 5404571b0d0cee7038de44f8 1291223 2585691 191 "Samrat Ray" https://www.zomato.com/drsamratray  301045 "2014-08-24 15:03:31" 70  https://www.zomato.com/review/XBrxyy 1 1408872811.0
                      1409570584 5404571b0d0cee7038de44f9 959890 2568151 37 "Anupam Agarwal" https://www.zomato.com/users/anupam-agarwal-959890 "I feel a good one time experience. Though a bit on the expensive side but a with nice ambience, the dance performances and decent lebanese food the place is worth a visit. Read reviews about the quality of service but in fact found it better than most of the big bars and pubs..Overall a good experience ." 301045 "2014-08-23 23:51:43" 2 Good https://www.zomato.com/review/AMYvoq  1408818103.0
                      1409570584 5404571b0d0cee7038de44fa 107297 2334751 16 "Shambhavi Kumria Sharma" https://www.zomato.com/users/shambhavi-kumria-sharma-107297  301045 "2014-08-16 10:40:10" 12  https://www.zomato.com/review/AMybZA  1408165810.0
                      1409570584 5404571b0d0cee7038de44fb 2235112 2245551 65 "Ayush Agarwal" https://www.zomato.com/awwdii "Visit this place for the ambience and the crowd it attracts. Saturday nights were fabulous with salsa socials which were discontinued due to unknown reasons.The food is amazing but the cocktails were a let down.The place is not exactly equipped to handle a large turnout and consequently the service suffersTad too expensive but still a very nice place to enjoy a nice delicious dinner." 301045 "2014-08-12 22:54:07" 23 Good https://www.zomato.com/review/AMZOBR 1 1407864247.0
                      1409570584 5404571b0d0cee7038de44fc 3199427 2074381 4 "Arjun Chhabra" https://www.zomato.com/users/arjun-chhabra-3199427 "Lebanese is my favourite cuisine. And I believe in my past life, I was from Middle East. ????. I hardly leave any opportunity to travel to Dubai and have the authentic food!! Zerzura is one of the close authentic ambience and taste available nearby for the delhi-ites with some interesting belly dancing on Wednesdays and 'lady in the martini glass' act on Saturdays.P.S. Don't forget the sheesha!!" 301045 "2014-08-09 18:09:34" 4 Excellent https://www.zomato.com/review/qzrDBM  1407587974.0
                      1409570584 5404571b0d0cee7038de44fd 3775671 1981521 3 "Arun Kumar Pathak" https://www.zomato.com/users/arun-kumar-pathak-3775671 "Cinamon ice cream was really good, it has a great and strong flavour of cinamon,, really nice desert." 301045 "2014-08-06 15:35:17" 3 Good https://www.zomato.com/review/DDQaPD  1407319517.0
                      1409570584 5404571b0d0cee7038de44fe 1300737 1167401 10 Amrita https://www.zomato.com/users/amrita-1300737 "Try their kebabs,prawns and fish.....you will get addicted...... Never knew Moroccon dish can be so fingure licking...... Every foodie should try atleast once." 301045 "2014-08-03 21:21:53" 10 Legendary https://www.zomato.com/review/rgPgd  1407081113.0
