eatery_adddress eatery_cost eatery_cuisine eatery_id eatery_name eatery_F_M_Station  eatery_S_M_Station  eatery_highlights eatery_buffet_price eatery_buffet_details eatery_photos eatery_should_order eatery_popular_reviews eatery_trending eatery_opening_hours eatery_coordinates eatery_rating  eatery_wishlists eatery_title eatery_url converted_epoch eatery_id review_likes review_summary review_text review_time review_url scraped_epoch user_followers user_id user_name user_reviews user_url
     distance name distance name          rating votes              
 Costfor2:Rs.3300 "Italian, North Indian" 4283 "FIO Country Kitchen and Bar" "1 km" "Saket Metro Station" "2.6 km" "Malviya Nagar Metro Station" "[u'No Home Delivery', u'Dine-In Available', u'Serves Non Veg', u'Serves Alcohol', u'Air Conditioned', u'Wifi Available', u'Outdoor Seating', u'Lounge']"   True BruschettePomodoro,BasilcoBocconciniPizza 74 "[u'Romantic', u'Outdoor Seating', u'Upper Crust']" "12:30 PM to 3:30 PM, 7 PM to 12:30 AM" 28.5140100000,77.1972240000 3.9 "870 votes" "Very Good" 852 https://www.zomato.com/ncr/fio-country-kitchen-and-bar-saket-delhi  4283
                      1409641978 54056e020d0cee4a1d123eef 4674811 2834101 1 "Swaranjit Singh Kohli" https://www.zomato.com/swaranjitkohli "Outdoor seating is good but food is below average." 4283 "2014-09-02 11:44:00" 2 Poor https://www.zomato.com/review/rnRvbp  1409638440.0
                      1409641978 54056e020d0cee4a1d123ef0 1819459 2805561 52 "Satvika Kapila" https://www.zomato.com/users/satvika-kapila-1819459 "The best thing about this restaurant is its ambience, specially when it is dark and they light up the whole pathway with some street light sought of bulbs! Beautiful!" 4283 "2014-09-01 08:36:51" 59 "Very Good" https://www.zomato.com/review/pegPZn  1409540811.0
                      1409641978 54056e020d0cee4a1d123ef1 5576161 2759871 14 "Nehal Kaur" https://www.zomato.com/users/nehal-kaur-5576161  4283 "2014-08-30 21:41:50" 21 Legendary https://www.zomato.com/review/ovvqYp  1409415110.0
                      1409641978 54056e020d0cee4a1d123ef2 5258291 2683691 2 "Avneet Kaur Reen" https://www.zomato.com/users/avneet-kaur-reen-5258291 "The most beautiful places I hv ever been to, takes u away from the busy boring metro city life, feels so bful sitting between d greenery n having amazing food! The manager n d waiters were sooo cute n served us so nicely!! The best place I hv been to in delhi.." 4283 "2014-08-27 22:59:20" 5 Legendary https://www.zomato.com/review/XnPoke  1409160560.0
                      1409641978 54056e020d0cee4a1d123ef3 322337 2659941 30 "Ankur Garg" https://www.zomato.com/Akg0011 "Amazing ambience, one if the best places to go for dinner. Great food, i just loved the LIIT they. ????. A bit expensive but a great place to be dine in..!" 4283 "2014-08-27 00:29:49" 18 Excellent https://www.zomato.com/review/ZPzQzX  1409079589.0
                      1409641978 54056e020d0cee4a1d123ef4 1140156 2649991 4 "Puneetparth Gautam" https://www.zomato.com/users/puneetparth-gautam-1140156 "Planning to visit FIO for very first time.What team FIO recommends (vegetarian) in drinks and meals.Thanks in advance guys. Will Modify actual rating later" 4283 "2014-08-26 18:07:06" 3 "Very Good" https://www.zomato.com/review/XBKRAr  1409056626.0
                      1409641978 54056e030d0cee4a1d123ef5 3694341 2462701 7 Weirdgirl https://www.zomato.com/users/weirdgirl-3694341 "I don't often say WOW when I enter into a restaurant (yeah, I don't judge most things by the looks) but this one forced me to say it (it was a reflex reaction). Its more of a beautiful, breath-taking garden (with a lot of tables full of food) that you pay to visit (and you pay ALOT) and is less of a restaurant.The most romantic aspect of this place is the location itself, since you land in a hilly terrain in Delhi (not literally, but its not the typical Delhi-like), so you already start feeling that you're in a foreign far-off area, just for a meal.. which makes the whole feeling of going out really special.I was just so charmed by the idea of being in this place, that I completely forgot about the food (which is very unlike me.. scanning the menu and eating is usually my only purpose of visiting a restaurant). I was seated on a table under the moon (yes, it was night time), with a fine breeze (enhanced by a personal fan for my table) and a huge scented candle...read more" 4283 "2014-08-20 04:44:48" 4  https://www.zomato.com/review/rwXoNQ  1408490088.0
                      1409641978 54056e030d0cee4a1d123ef6 431253 2452171 12 "Prachi Jain" https://www.zomato.com/users/prachi-jain-431253 "Aftr searchin fr so many cafes for bday lunch.. We finally decided fio in garden of five senses.. Nd i must say its nt a let down..Although we went in noon bt its a perfct place fr winter nyts.. Ll give full marks to d quality as well as quantity of food dy served and ordered virgin mojito which was jus ok else evrythn was super..service was fast.. Waiters were really nice and polite..M goin dr again fr sure!!" 4283 "2014-08-19 20:48:23" 4 "Very Good" https://www.zomato.com/review/oQLPGp  1408461503.0
                      1409641978 54056e030d0cee4a1d123ef7 651473 2425681 8 "Vaibhav Chopra" https://www.zomato.com/users/vaibhav-chopra-651473 "Had dinner here ordered Lazania a veg platter, mock tails with cheese cake as deserts.Ambience - 3.5Service - 4Food - 3.5Mocktails - 3.5Deserts - 4Lazania was rich enough with a platter of tikkas, it was well served.The mocktails were good as well and desert were just awesome !!!! The complimentary breads were served cold and dry.Nice place to visit on birthdays or anniversary specially at night." 4283 "2014-08-18 21:42:53" 8 Good https://www.zomato.com/review/qzYkAq  1408378373.0
                      1409641978 54056e030d0cee4a1d123ef8 57824 2412561 46 "Naman Gupta" https://www.zomato.com/users/naman-gupta-57824 "Had already been to FIO nehruplace outlet. However, was amazed with the place in terms of ambience and decor. The music was soothing making the place truly romantic. The weather was great. Being a dry day, had to opt for the mocktails. The drink, by recomendation by staff, turned out to be really nice. One was peach based and other was blackcurrent if i remmeber correctly.I must say even the complimentary breads were fresh and delicious. i really like the sauce. We ordered a FIO casa salad, which lived upto its expectaions. Most other items, i recall were decent enough. what added flavour was the ambience and weather. Truly a must visit. I look fwd to another exciting evening soon surely." 4283 "2014-08-18 14:31:57" 7 "Very Good" https://www.zomato.com/review/pvaPwp  1408352517.0
                      1409641978 54056e030d0cee4a1d123ef9 269939 2341101 8 "Kumar Gaurav" https://www.zomato.com/users/kumar-gaurav-269939  4283 "2014-08-16 14:28:19" 11  https://www.zomato.com/review/rwMOEp  1408179499.0
                      1409641978 54056e030d0cee4a1d123efa 954056 2325811 3 Sg.busy https://www.zomato.com/users/sgbusy-954056 "worst food of my lyf everything we order was cold and dal makhani not even hygenic all family suffered from food poisoning." 4283 "2014-08-15 23:39:45" 2 Poor https://www.zomato.com/review/KPyOGg  1408126185.0
                      1409641978 54056e030d0cee4a1d123efb 461277 2321941 30 Arora_himanshi https://www.zomato.com/HimansHi2711 "Nice ambience with wonderful outdoor seating . Good mughlai food..and to compliment ,good music" 4283 "2014-08-15 21:49:53" 3 Good https://www.zomato.com/review/ZPrMyl  1408119593.0
                      1409641978 54056e030d0cee4a1d123efc 4128921 2141211 1 "Rajat Kaul" https://www.zomato.com/users/rajat-kaul-4128921 "How can someone who's planning for a nice romantic dinner not give a try to FIO after reading all these wonderful reviews,So that's exactly what i did, I gave it a shot and My Friends take my words all these reviews are true to their core,This Place is sheer magic n you feel love all around you..I would rate everything 5 out of 5,Just a small piece of advice for the management, It'd be great if Music in background is only Romantic it goes with the aura of the place,Thanks Abhinav n Team for a Wonderful Evening!Cheers :)" 4283 "2014-08-11 16:26:23" 1 Legendary https://www.zomato.com/review/KPdpnQ  1407754583.0
                      1409641979 54056e030d0cee4a1d123efd 918962 2115171 16 "Chitwan Garg" https://www.zomato.com/users/chitwan-garg-918962 "We had visited Fio for a friend's birthday dinner. the staff is friendly and paid enough attention to the guests. Music was at just the right volume. Pizzas were the best among the vegetarian options." 4283 "2014-08-10 20:20:50" 23 Good https://www.zomato.com/review/oQKZBd  1407682250.0
                      1409641979 54056e030d0cee4a1d123efe 360182 2097601 29 "Amitabh Saraff" https://www.zomato.com/amitabh "First of all, the most important thing about the place is the location - part of the picturesque Garden of Five Senses. This place has an amazing outdoor seating overlooking greenery. Really cool with kids as they can play around as well as for romantic date. The wine and food is amazing. Good variety of Italian dishes including Pizza, pasta etc. Deserts are well presented and taste out of the world. Overall, great place." 4283 "2014-08-10 10:54:40" 72 "Very Good" https://www.zomato.com/review/rwONGE  1407648280.0
                      1409641979 54056e030d0cee4a1d123eff 5962 2089871 42 "Puneet Sharma" https://www.zomato.com/pvsharma "Visited Fio with my wife for dinner on a Saturday night. The place looks very nice, green inviting and overall a very pleasant place to be. However,  a few things could have been better, especially given the prices. Even though there were many tables available, they told us that the table we were requesting to be seated at was reserved. Guess what... No one turned up for that table even 2 hours later. They were only serving Corona and no other beer and only one forgettable red wine by the glass. The waiters were friendly and eagerly suggested drinks and food options. We ordered a pizza which was pretty good and serving size was enough for two people. Overall, its a good looking pricey place with some annoying quirks." 4283 "2014-08-10 01:18:21" 10 Average https://www.zomato.com/review/oQKRLZ 1 1407613701.0
                      1409641979 54056e030d0cee4a1d123f00 1512779 2029131 18 "Sunil Saha" https://www.zomato.com/users/sunil-saha-1512779 "IF YOU PLANNING TO PROPOSE SOMEONE. PLAN at around 7 pm. AWESOME ATMOSPHERE, Setting Sun. Cant get Better.- Its a place which is situated away from crowd and only 1.5 kms from SAKET METRO STATION on Badarpur Link Road- Place Rating: 4.5 Stars.Good place for PhotographyTables away from each otherCouches, Comfy chairs and Outdoor kind off Seating Available.-Awesome place for A DATE and If you Plan to take your Girl there. May be Planning to Propose someone- GO HERE.- Food: Wasnt Really GREAT.RATING: 2.5 Stars. Ordered Over Costly Roti and Peshawari Chicken which has too much of tomato for anyone's taste.But in case you want a little difference from HAUZKHAS VILLAGE&gt;This is a PLACE to be.OVER ALL RATING. 3 Stars." 4283 "2014-08-08 10:52:33" 15 Average https://www.zomato.com/review/PKanbz  1407475353.0
                      1409641979 54056e030d0cee4a1d123f01 530841 2004631 18 "Shivani Garg" https://www.zomato.com/shivanigarg2612 "Have visited this place thrice with family and friends. The ambiance is perfect for both the set of people with awesome music and indoor (dark romantic atmosphere) &amp; outdoor (lawns) sitting. The food tastes awesome especially the white sauce pasta and daal makhani. It's an excellent place for both evening and afternoon time with great lawns to roam around after lunch and click ample memories.Advantage: Good food and variety of foodDisadvantage: Bit expensive and low on food quantity." 4283 "2014-08-07 12:49:03" 14 Excellent https://www.zomato.com/review/PKavXy  1407395943.0
