eatery_adddress eatery_cost eatery_cuisine eatery_id eatery_name eatery_F_M_Station  eatery_S_M_Station  eatery_highlights eatery_buffet_price eatery_buffet_details eatery_photos eatery_should_order eatery_popular_reviews eatery_trending eatery_opening_hours eatery_coordinates eatery_rating  eatery_wishlists eatery_title eatery_url converted_epoch eatery_id review_likes review_summary review_text review_time review_url scraped_epoch user_followers user_id user_name user_reviews user_url
     distance name distance name          rating votes              
 Costfor2:Rs.3000 "Mediterranean, Italian, European" 3258 "Olive Bar & Kitchen" "2 km" "Saket Metro Station" "2.8 km" "Qutab Minar Metro Station" "[u'No Home Delivery', u'Dine-In Available', u'Serves Non Veg', u'Serves Alcohol', u'Air Conditioned', u'Wifi Available', u'Outdoor Seating']"   True ChocolateFondant,TheNewWay,TigerPrawnandScallopRisotto,HomemadePotatoandBlueCheeseGnocchi,ChilledGazpacho 71 "[u'Romantic', u'Outdoor Seating', u'Sunday Brunches', u'Upper Crust']" "12 Noon to 12:30 AM" 28.5261527778,77.1839916667 4.1 "674 votes" Excellent 1064 https://www.zomato.com/ncr/olive-bar-and-kitchen-mehrauli-delhi  3258
                      1409571090 540459170d0cee7038de45c5 5660201 2789201 1 "Margareth Remruotthiem" https://www.zomato.com/users/margareth-remruotthiem-5660201 "Nice Place." 3258 "2014-08-31 19:07:51" 3 Good https://www.zomato.com/review/rnnYBd  1409492271.0
                      1409571090 540459170d0cee7038de45c6 5328591 2757231 7 "Swati C" https://www.zomato.com/users/swati-c-5328591 "Pretty restaurant - passable vaguely pan-Mediterranean food. I'm tired of restaurants that treat the Mediterranean like some homogeneous blob and try to cook a melange of dishes from very different food cultures and serve up mediocre renditions of just about everything.Had their pizza - which was more flatbread than pizza - wood fired or not." 3258 "2014-08-30 20:17:19" 30 Good https://www.zomato.com/review/PYYwwK  1409410039.0
                      1409571090 540459170d0cee7038de45c7 310577 2755121 58 "Kamal Arora" https://www.zomato.com/users/kamal-arora-310577 "So went there on a Saturday lunch on a rainy day. Took seat in interior side of the restaurant. The ambiance is a reflection of an Italian cafe as the interiors are really international. With lit lamps and soft jive being played in background Olive is a romantic and date place . As the weather outside got darker the light in the lamps grew and this place got so comforting.  The waiters wear a funny printed shirt and are really smiling and so helpful. We ordered a charizo and pepperoni pizza which was massive in size and could surely serve more than 2 . And for desserts we ordered pave of chocolate ganache.  The dessert was a disappointment as I've read about it in reviews but it dint meat my expectations of being great. Overall it's a beautiful place reserved for a special meal with your special someone. :)" 3258 "2014-08-30 18:58:20" 32 Excellent https://www.zomato.com/review/DNNLwg  1409405300.0
                      1409571090 540459170d0cee7038de45c8 1611626 2714981 31 "Suhail Sameer" https://www.zomato.com/users/suhail-sameer-1611626 "Romantic dinner - why not. Intimate conversations with a bunch of friends - sure. Celebrating an occasion - definitely (take the gazebo if you will). Good food and drinks - well that too. Such a lovely place. While wonderful restaurants close by, come and go, this fab place has been treating us for more than 10 yrs. Especially love the salmon preparations, goat cheese, and paper thin pizza." 3258 "2014-08-29 08:59:24" 35 Legendary https://www.zomato.com/review/qvzvmQ  1409282964.0
                      1409571090 540459170d0cee7038de45c9 5208581 2643331 1 "Ankit Bhatia" https://www.zomato.com/abh450 "Divine !!" 3258 "2014-08-26 13:40:40" 7 Excellent https://www.zomato.com/review/PKNLnK  1409040640.0
                      1409571090 540459170d0cee7038de45ca 2553122 2633471 0 Priyankanagpal.dj https://www.zomato.com/users/priyankanagpaldj-2553122 "All time fav" 3258 "2014-08-25 23:49:17" 5 Excellent https://www.zomato.com/review/oQEgkQ  1408990757.0
                      1409571090 540459170d0cee7038de45cb 1476132 2631581 813 "Bhuvana Balan" https://www.zomato.com/bhuvna "Olive Bar &amp; Kitchen is a gorgeous place that serves delicious food. It is so stylishly done with just white decor, and the rustic walls add to the charm. We went for a family dinner and thoroughly enjoyed every dish we ate. Some were a little betterthan the others, and here's a list of what we loved and what we didn't love...What we loved:The veg mezze platter- a little shelf of tiny bowls with different delicious titbits. Lovely hummus, mushrooms, pita... Must try.Garden vegetable primavera- spinach fettucine with veggies, pesto, and lots of veggies... LOVED IT! Try it, you won't be disappointed...Baked gnnochi- lots of cheese, broccoli, garlic- packed with flavours...Lavender and honey glazed duck- perfectly cooked, succulent, flavorful- perfect!Mille feuille of mango- such a beautiful dessert. It had mango sorbet on the side and a jar full of custard, mascarpone mousse, and chunks of mango with crispy pastry... The best dish in the dinner! THE...read more" 3258 "2014-08-25 22:32:07" 182  https://www.zomato.com/review/qzaaBB 4 1408986127.0
                      1409571090 540459170d0cee7038de45cc 1709060 2524601 5 "Amit Garg" https://www.zomato.com/users/amit-garg-1709060 "I have been to this place more than a couple of times and always found the experience to be avg and thus gave it a 3.5.But this changed with my visit today.We went for a lunch as we were nearby and we didn't regret it. Infact it was awesome mainly due to a new chef and new menu as it always had a great ambience.Now Olive has the food to match it and deserves every it of 4.5" 3258 "2014-08-22 16:23:19" 2 Excellent https://www.zomato.com/review/rwLrLy  1408704799.0
                      1409571090 540459170d0cee7038de45cd 2695558 2479431 8 Pallavi https://www.zomato.com/Pallo "Olive Mumbai is must on my list whenever I'm in  mumbai But Olive Delhi is big dissapointment it's not as good as Mumbai branch ......." 3258 "2014-08-20 20:43:20" 12 Good https://www.zomato.com/review/PKdYAR  1408547600.0
                      1409571090 540459170d0cee7038de45ce 265375 2455001 140 "Pawan Gulani" https://www.zomato.com/peegee  3258 "2014-08-19 22:19:02" 78  https://www.zomato.com/review/rwXKPp 1 1408466942.0
